customer_id,customer_name,country,loyalty_program
307907606,Phillip Smith,UK,Silver
994993802,Christopher Escobar,Italy,Basic
98241216,Rachel Carter,Spain,Silver
678124900,James Castro,Spain,Silver
640137271,Rachel Rodgers,Mexico,Bronze
377229452,Kaitlin Hamilton,France,Basic
901834654,John Robertson,UK,Gold
428496252,Robert Robinson,Mexico,Basic
181253318,Anthony Walker,Italy,Basic
530702023,Cynthia Dunlap,Brazil,Basic
751987216,Stephen Taylor,Mexico,Bronze
253043437,Dale Douglas,Mexico,Basic
451970568,Charles Hill,Germany,Bronze
455254200,Bonnie Olson,USA,Bronze
319184805,Allen Walker,Brazil,Gold
166639026,Elizabeth Gray,Mexico,Platinum
437051952,Christopher Jones,USA,Basic
380373882,Wanda Kelly,Spain,Bronze
393093935,Alison Adams,USA,Basic
214725921,Eddie Long,USA,Basic
248389536,Emily Melton,Spain,Bronze
869617742,Noah Young,Spain,Bronze
58948332,Katelyn Rocha,Italy,Bronze
615267952,Andrea Reed,USA,Bronze
193460426,Daniel Greene,UK,Bronze
225614789,Corey Young,France,Silver
331273044,William Walker,Brazil,Silver
61789252,Gary Pineda,Mexico,Platinum
786896253,Fred Lawson,Italy,Basic
731154541,Walter Lee,Italy,Silver
986588584,Danielle Alexander,Brazil,Silver
343864987,Austin Wallace,Brazil,Basic
790565011,Christina Wells,Spain,Gold
564406120,Jordan Robinson,Mexico,Bronze
799428334,Justin Deleon,UK,Gold
435452834,Robert Carpenter,France,Bronze
417980397,Bryan Brown,Spain,Silver
210173804,Mr. Matthew Savage,Italy,Silver
532390697,Gina Smith,UK,Silver
601829596,Christopher Bates,Brazil,Bronze
8425539,John Dean,Italy,Silver
53802358,William Christensen,Germany,Platinum
802110220,Carmen Brewer,Brazil,Gold
861377361,Marissa Hart,Spain,Bronze
263380248,Jonathan Dodson,USA,Gold
108655062,Deborah Beltran,Germany,Basic
648970973,Michael Mack,Italy,Bronze
260733321,Travis Marshall,France,Basic
878654790,Madison Thomas,Germany,Silver
649222654,Linda Watson,Brazil,Basic
733949437,Rachel Bryant,Germany,Basic
925074005,Daniel Hill,Mexico,Basic
43861764,Lisa Ward,Germany,Gold
990516854,Rebecca Rosario,Germany,Bronze
820357965,Nicole Myers,Germany,Gold
864174951,Taylor Griffin,Brazil,Bronze
923844832,Robert Webb,Germany,Basic
472690544,Ms. Gina Ayala,Brazil,Platinum
668813146,Kayla Kim,Germany,Basic
575363277,Michelle Sanchez,Italy,Silver
51180357,Edward Smith,Germany,Basic
196808517,Michelle Gray,USA,Silver
270898092,Emily Porter,USA,Basic
663334790,Kenneth Abbott,France,Basic
858249973,Chelsea Cohen,Germany,Bronze
315966144,Kevin Lane,Germany,Basic
319818039,Mary Aguilar,Brazil,Silver
650237951,Amanda Hines,Germany,Gold
10763308,Emily Brown,Brazil,Bronze
345759303,Cindy Walters,Spain,Bronze
289545571,Desiree Olsen,Italy,Basic
418689895,Joshua Rice,USA,Platinum
476201165,Daniel Hodge,Italy,Bronze
741587853,James Crawford,Spain,Basic
238444291,John Wise,Spain,Basic
770465943,Eric Gibson,Mexico,Gold
264984684,James Walker,France,Silver
198896047,Steve Long,Mexico,Platinum
779147508,Nicole Morgan,Germany,Platinum
530100384,Jennifer Davis,Brazil,Bronze
235445010,Joshua Smith,France,Platinum
445708930,Maria Holder,USA,Platinum
432439223,Suzanne Young,UK,Silver
31362354,Amanda Daniel,Brazil,Basic
600697364,Kevin Hernandez,Italy,Basic
407359893,Christopher Smith,USA,Bronze
337287286,Jeremy Williamson,Germany,Silver
855858358,Elizabeth Harris,UK,Basic
309876810,Crystal Mcdowell,Spain,Silver
41365781,Crystal Thompson,Brazil,Gold
320450186,Travis Scott,USA,Basic
533639286,Heather Poole,UK,Basic
696788741,Laura Phillips,Mexico,Bronze
815552110,Alexa Harper,Italy,Bronze
460591173,Joseph Wilson,Brazil,Bronze
399626939,Justin Juarez,USA,Gold
462386776,James Meyer,Germany,Basic
43960220,Daniel Mueller DDS,France,Silver
205988340,Teresa Bennett,Italy,Silver
853400997,Russell Williams,Mexico,Gold
855122458,Kari Page,UK,Platinum
783681026,Travis Brown,Spain,Basic
481839473,Hayley Key,UK,Bronze
522517702,Annette Mcdaniel,France,Basic
994545663,James Mendoza,France,Platinum
751527086,Michael Griffin,Brazil,Silver
901485910,Paul Bass,UK,Gold
643266101,Dylan Wood,Spain,Basic
982287080,April Deleon,Mexico,Basic
795668618,Matthew May,Italy,Gold
16253620,Justin Morrison,UK,Silver
860461280,David King,France,Basic
448692283,Tanya Patel,Mexico,Basic
137965418,Brandon Rollins,Germany,Silver
635020498,Kim Horton,UK,Gold
109908855,Vincent Vance,Germany,Basic
772591987,Christine Potter,Spain,Silver
978351491,John Peterson,Spain,Bronze
310577633,Scott Cochran,Italy,Basic
18484425,Sheena Williams,USA,Silver
196906878,Natalie Goodwin,Brazil,Bronze
751558193,Emily Cox,Germany,Basic
208348733,Amber Perry,UK,Platinum
323306387,Valerie Adams,Germany,Gold
998660726,Justin Burch,Germany,Bronze
768867606,Christopher Reilly,Brazil,Silver
748413740,Dana Drake,Brazil,Basic
552250266,Benjamin Perez,Germany,Platinum
139263447,Ian Jones,France,Bronze
691373070,Jose Lee,Brazil,Basic
706732367,Amanda Allen,UK,Basic
561661324,Michael Hall,USA,Bronze
83715671,Hannah Gonzalez,France,Silver
275252800,Christine Maxwell,Italy,Bronze
503015777,Charles Banks,UK,Bronze
809568763,Regina Miller,Italy,Bronze
738336933,Dale Evans,Brazil,Silver
610207836,Elizabeth Diaz,Mexico,Basic
729287674,Willie Andrews MD,France,Platinum
920462344,Raymond Norman,Brazil,Basic
425097377,Melissa Erickson,Spain,Basic
584045299,Sharon Bennett,USA,Silver
152085001,Patrick Levine,Mexico,Basic
431330047,Richard Schmitt,Germany,Basic
450569973,Mark Martin,Italy,Bronze
343154160,Felicia Scott,Brazil,Silver
437317169,Alan Carlson,UK,Bronze
715585584,Kaitlyn Spencer,Mexico,Bronze
808032814,Carlos Wilson,Italy,Gold
379026991,Lindsay Walker,Spain,Platinum
185842392,Sarah Taylor,UK,Bronze
295846466,Jessica Doyle,USA,Basic
415909754,Megan Stephens,Brazil,Bronze
845923676,Virginia White,Mexico,Gold
919947020,Chris Blair,Germany,Basic
62729243,Claudia Mitchell,Italy,Basic
411829214,Shawn Bryan,Italy,Basic
115365722,Tracy Gibbs,Germany,Basic
276616439,Mr. John Phillips,UK,Basic
827609653,Christopher Wiggins,Brazil,Platinum
6302432,Michael Ramos,Germany,Gold
895628785,Karen Cruz,France,Basic
437514589,Shawn Livingston,Mexico,Basic
833720610,Richard Fisher,France,Gold
882093466,Jill Jensen,Brazil,Gold
785035295,Susan Pierce,Spain,Bronze
264228241,Maria Luna,Mexico,Basic
947929574,Emma English,UK,Gold
288527837,Carolyn Glenn,Germany,Platinum
551501575,William Delgado,Mexico,Basic
49556923,Heather Clements,Italy,Silver
581419029,Kevin Bullock,France,Basic
654600959,Matthew Martin,UK,Silver
229268030,Melinda Harrison,UK,Silver
14009441,Lauren Morales,Mexico,Silver
885411612,Richard Lindsey,Brazil,Silver
933014955,Thomas Jacobs,Brazil,Basic
293848031,Edward Charles,Italy,Platinum
597182986,Ian Pope,UK,Basic
390315748,Meagan Shea,Mexico,Silver
566461184,Jacob Hunter,USA,Basic
982800503,Robert Walker,USA,Bronze
381037473,Gary Grant,Mexico,Gold
529434502,Caleb Hamilton,UK,Platinum
16204964,Kimberly Young,Italy,Bronze
687290977,Olivia Russell,France,Silver
727741310,Vanessa Stuart,USA,Gold
628578454,Benjamin Campbell,USA,Basic
465067351,Mario West,USA,Basic
663489314,Melissa Porter,UK,Basic
699655471,Linda Lewis,USA,Gold
97661752,Jason Green,Italy,Platinum
645743965,Jimmy Young,Germany,Bronze
302041423,Kelly Peters,USA,Bronze
907650445,Darrell Miller,UK,Basic
245123442,Jessica Gonzales,Spain,Silver
473466267,Wesley Wells,Brazil,Bronze
572864576,Ralph Ballard,Mexico,Bronze
655620092,Sharon Smith,Italy,Platinum
123061664,Brooke Price,UK,Basic
966674059,Sarah Foster,Mexico,Silver
977088671,Aaron Buckley,Germany,Basic
538794603,Rachel Rios,Germany,Gold
344597385,Jennifer Kane MD,Mexico,Silver
866415402,John Hernandez,UK,Basic
452277189,Heidi Howard,Germany,Basic
823972735,Hannah Moran,France,Basic
958241087,Heather Miller,Mexico,Basic
691228124,Amanda James,Italy,Silver
405525652,Eric Lewis DDS,UK,Basic
451960830,Sarah Wang,Brazil,Basic
555430604,Jeffrey Davis,France,Basic
477153570,Micheal Kennedy,France,Silver
413262186,Charles Smith,Mexico,Basic
634889377,Madison Graham,France,Silver
690601604,Frank Davis,Spain,Bronze
872839315,Michelle Griffin,Spain,Bronze
538571781,Barbara Casey,Germany,Basic
158497965,Justin Simpson,Mexico,Gold
883296130,Mrs. Tiffany Williams,Italy,Silver
445872135,Kelly Harris,USA,Platinum
997272483,Thomas Bass,Germany,Basic
495101846,Jessica Cruz,Germany,Basic
509692908,Mrs. Nicole Dixon MD,Spain,Bronze
540648583,Christopher Lozano,USA,Platinum
950084121,Chad Flores II,Germany,Basic
730403184,James Johnson,USA,Basic
873470415,Jacob Rogers,Mexico,Bronze
293844527,Susan Combs,Brazil,Basic
955096906,Veronica Stanton,UK,Gold
480563332,Kenneth Best,Italy,Silver
76807584,Eric Rivera,Brazil,Bronze
338112192,Donna Jackson,Italy,Basic
564533342,John Sanders,Spain,Platinum
944311918,Alexis Johnston,USA,Gold
805175683,Charles Huffman,France,Bronze
72198655,Ryan Stone,Italy,Silver
345032888,Glenn Johnson,Brazil,Silver
599961481,Samuel Ward,UK,Bronze
654398200,Eric Park,Mexico,Basic
888742068,Richard Morgan,France,Bronze
592088471,Megan Conrad,Brazil,Bronze
564847201,Christopher Bautista,USA,Gold
19139985,Ryan Cook,Brazil,Bronze
163068099,Anthony Bird,France,Silver
732496025,Katie Gonzales,Spain,Basic
679171718,John Lee,USA,Silver
359350207,Evelyn Roberson,Spain,Bronze
867810433,Bethany Santana,Spain,Basic
609889385,Derek Patrick,Mexico,Gold
842961746,Maria Reed,Spain,Bronze
144682864,Edward Rios,USA,Silver
525473843,James Anderson,USA,Platinum
417637565,Sarah Strong,USA,Gold
51546742,Alyssa Garrett,Brazil,Silver
236628419,Tara Moore,Brazil,Gold
633949009,Kimberly Moore,Germany,Bronze
652434201,Karen Frey,France,Basic
973046740,Joshua Leonard,Mexico,Silver
653268031,Christian Rodriguez,Brazil,Platinum
261500943,Christopher Campbell,Italy,Basic
528024480,Jennifer Smith,Italy,Bronze
660474436,Katelyn Brown,Mexico,Gold
841676056,Amanda Hawkins,France,Platinum
206094266,Brad Dyer,Italy,Bronze
479986627,Zachary Douglas,USA,Gold
475872187,Deanna Bailey,France,Silver
823424132,Dominic Hall,Germany,Gold
707737046,Lindsay Paul,France,Basic
354550537,George Ortiz,Italy,Silver
732589220,Bianca Benson,Italy,Bronze
972809682,Tracy Munoz,USA,Bronze
692175622,Alex Hawkins,Spain,Bronze
664429973,Matthew Miller,France,Bronze
764332016,Taylor Thomas,UK,Basic
335126591,Katherine Lester,Italy,Platinum
578023396,Derrick Fernandez,France,Basic
82980092,Anna Roberts,UK,Basic
954229255,Emma Webster,Brazil,Platinum
700436182,Joel Patterson,Spain,Gold
244547971,Amy Trevino,Italy,Gold
214086324,Suzanne Smith,Mexico,Bronze
477708717,Rebecca Frank,Spain,Bronze
806362196,Danielle Black,Mexico,Gold
834700785,Keith Smith,Spain,Silver
626754532,Michael Andrews,Brazil,Gold
484542715,Victor Cervantes,Brazil,Bronze
939139331,Kevin Robertson,Germany,Basic
325863979,Jacob Olsen,UK,Bronze
551161817,John Middleton,UK,Basic
508910712,Cynthia Taylor,UK,Basic
818420930,David Hardy,France,Gold
455470281,Tamara Robertson,Mexico,Platinum
875459132,Andrea Hoffman,USA,Basic
234999677,Susan Roberts,Germany,Silver
516144640,Grant Curry,France,Gold
544347637,Dwayne Murphy DDS,France,Gold
382250537,April Johnson,Brazil,Bronze
759511058,Christian Thompson,Germany,Silver
756163491,Jennifer Hughes,Germany,Silver
251741721,Joseph Solis,Spain,Bronze
601823275,Mary George,France,Silver
147786040,Edward Holloway,Spain,Bronze
396447040,Kenneth Brown,UK,Silver
883235154,Sara Jackson,France,Basic
323214785,Mike Martinez,Spain,Bronze
791690604,Linda Riley,Italy,Basic
373544900,Chase Matthews,UK,Bronze
627075181,Tommy Gross,Mexico,Gold
26733285,James Nelson,Brazil,Platinum
323005627,Jordan Carey,UK,Gold
909985845,Phillip Whitney,Brazil,Silver
418445276,Judith Moore,Germany,Silver
371845636,Kevin Walker,Italy,Bronze
699256177,Jason Harvey,Spain,Platinum
523972582,Robert Castro,UK,Silver
992437998,Emma Martinez,Spain,Bronze
475543904,Christopher Simon,USA,Bronze
174475833,Matthew Guzman,Germany,Basic
714398764,Susan Henry,Spain,Bronze
593502979,Christopher Diaz,Spain,Silver
308819509,Jose Ramirez,Spain,Basic
820488564,Tina Willis,UK,Gold
717879784,Kimberly Suarez,Brazil,Bronze
955942171,Cynthia Wade,USA,Silver
274960435,Richard Carey,France,Silver
871655711,Jennifer Barrett,Brazil,Basic
791213860,Justin Delacruz,Germany,Silver
772983390,Craig Bailey,Germany,Bronze
310898557,Dustin Lee,France,Platinum
828479704,Joshua Jones,USA,Gold
457074388,Alan Holland,Italy,Platinum
805341388,Dominic Erickson,USA,Silver
694432826,Steven Stevenson,Mexico,Silver
201966454,Corey Carlson II,Spain,Silver
203515882,Sarah Wallace,Mexico,Bronze
494577318,Damon Hanson,Spain,Silver
406395437,Kari Knight,Mexico,Bronze
84708400,Luke Peterson,USA,Basic
337561786,Adam Barrett,Mexico,Platinum
299376580,Toni Downs,Germany,Gold
990688638,Colleen Adams,USA,Basic
912638623,Tracy Simmons,Germany,Basic
751490102,Rhonda Bell,France,Basic
632771542,Lauren Reyes,USA,Basic
225150872,Charles Mayer,Brazil,Platinum
595559557,Jamie Holmes,France,Gold
525224538,Toni Summers,Italy,Silver
18335994,Catherine Ramsey,Spain,Bronze
486695832,Richard Avila,Spain,Bronze
683539782,Tammy Duncan,UK,Basic
434367998,Christine Sanchez,Spain,Basic
29885565,Chris Bernard,Germany,Basic
835151436,Karen Beard,Italy,Basic
327466318,Michael Soto,Mexico,Platinum
467305670,Kevin Gregory,UK,Basic
869661351,Samantha Hernandez,Mexico,Gold
119158489,Jessica Robinson,Mexico,Basic
808032845,Nicole Austin,Germany,Bronze
72387054,Abigail Cox,Italy,Silver
691250484,Jessica Evans,Mexico,Gold
681436295,Wanda Saunders,Italy,Bronze
814825022,Sarah Byrd,Germany,Silver
522803741,Laura Cooper,Brazil,Bronze
946750348,Caitlyn Davis,UK,Gold
321652120,Travis Mccormick,USA,Basic
996674389,Candice Gray,Italy,Basic
193093081,Teresa Sandoval,Italy,Bronze
783336194,Timothy Watson,France,Gold
840446370,Logan Caldwell,UK,Gold
994597302,Zachary Jones,UK,Gold
429777535,John Eaton,Brazil,Basic
573782300,Alexis Perkins,France,Silver
323863489,Jodi Murray,Brazil,Gold
251638350,Mr. Jerry White,Spain,Basic
388832545,Corey Hart,UK,Bronze
794427687,William Ingram,Spain,Bronze
518760172,Jamie Brown,UK,Silver
213571950,Natasha Davis,Germany,Bronze
123896953,Pamela Preston,UK,Silver
632746973,Kimberly Chapman,Brazil,Bronze
501961460,Donna Young,Italy,Basic
144895449,Stephanie Roberts,USA,Basic
627166382,Renee Craig,Italy,Basic
474318556,Douglas Taylor,Brazil,Silver
457260693,Christopher Rich,Spain,Bronze
56584954,Danny Castillo,Italy,Bronze
65182427,Cynthia Kidd,Spain,Silver
576432794,Anthony Gutierrez,Brazil,Platinum
93099240,Linda Moss,UK,Basic
91524737,Andrew Johns Jr.,Italy,Basic
70710448,Michael Riley,UK,Basic
517879006,Dennis Snyder,Mexico,Basic
112545348,Robin Aguilar,USA,Bronze
589950977,Kyle Morris,Spain,Bronze
105494207,Benjamin Coleman II,USA,Silver
436283287,Mark Harris,Italy,Bronze
139377312,Danielle Johnson,Italy,Gold
901815201,Carrie Dunn,USA,Bronze
589320242,Jonathan Steele,USA,Basic
460361512,Amy Maldonado,France,Basic
869265838,Angela Curtis,Spain,Bronze
283692545,Jay Dudley,Germany,Silver
211642308,Martha Davis,USA,Bronze
57686948,Carrie Gomez,Germany,Basic
199663157,Troy Robertson,Mexico,Gold
695745236,Dustin Gonzalez,Italy,Platinum
21258162,Anthony Cole,Italy,Platinum
149289550,Shelly Douglas,Germany,Basic
103624416,Robert Park,Spain,Basic
165714727,Peter Barrett,USA,Bronze
516825164,Hannah Gallagher,USA,Basic
81947105,Tammy Knight,UK,Bronze
633244321,Laura Russell,Germany,Basic
924328074,Nicole Anderson,Mexico,Bronze
269273078,Audrey Mcdonald,France,Gold
558601416,Jose Giles,Germany,Basic
916773528,Jessica Gomez,Germany,Basic
34830549,Mr. William Freeman,Italy,Basic
631400488,Kevin Ryan,Germany,Basic
190086767,Jordan Johnson,USA,Bronze
151150067,Jacob Garcia,USA,Basic
713164507,Brian Nunez,USA,Gold
123268903,Savannah Maldonado,France,Basic
330367399,Ross Miller,France,Basic
109478792,Jennifer Jordan,France,Basic
188163204,Kevin Nelson,Italy,Basic
407768227,Frank Jackson,Spain,Gold
170998959,Joseph Stanton,France,Silver
273905421,Denise Castro,Italy,Gold
443081450,Luke Wise,UK,Bronze
233549218,Michael Knight,UK,Basic
430204469,Johnathan Terry,UK,Gold
320920355,Amber Ryan,Brazil,Bronze
6343504,Christopher Decker,Germany,Basic
550754558,Seth Ellis,Mexico,Bronze
288357677,Bradley Hooper,Germany,Silver
784490622,Sabrina Hayes,Italy,Basic
806686686,Madeline Barnes,Brazil,Silver
509474130,Edward Moore,France,Basic
616091298,David Moreno,Italy,Basic
507696308,Clayton Spencer,France,Bronze
897401754,Reginald Morgan,Spain,Bronze
191657505,Jennifer Zamora,Mexico,Platinum
435096846,Johnny Glover,Italy,Gold
605216585,Heather Wilson,Spain,Basic
821371612,Scott Davis,Mexico,Platinum
397996648,Bethany Whitney,France,Gold
549571494,Darin Russell,USA,Silver
448273263,Brian Lee,Mexico,Bronze
287260684,Evelyn Rivera,Brazil,Gold
397719597,Christopher Smith,France,Basic
912602533,Dominic Diaz,Italy,Basic
943913834,Monique Cowan,Brazil,Gold
291763828,Jessica Haney,Mexico,Bronze
342214469,Nicole Lawrence,France,Bronze
603576411,Devon Morse,Mexico,Basic
681527220,Brian Miles,Italy,Silver
166459293,David Hayes,UK,Basic
978945986,Chad Page,Mexico,Bronze
637074159,John Wang,Germany,Basic
364735153,Ernest Morales,Brazil,Basic
689218722,Amy Wang,Brazil,Gold
750302294,Gary Reyes,Mexico,Platinum
800880385,Lori Mcgee,France,Bronze
229172807,Rhonda Francis,UK,Bronze
353749546,Roger Hawkins,Mexico,Basic
621355582,Ian Pittman,USA,Bronze
109735784,Candice Davidson,Mexico,Silver
158963512,Thomas Smith,UK,Silver
634762907,Daniel Walters,France,Silver
808508347,Matthew Berry,Spain,Bronze
381624969,Richard Compton,France,Silver
537970842,Susan Howard,Spain,Basic
964078995,Janet Coleman,France,Silver
95902133,Holly Dalton,USA,Basic
534760050,Blake Henderson,France,Bronze
408527532,Michael Kane,USA,Bronze
179290718,Michael Brown,USA,Platinum
295065328,James Greer,Mexico,Gold
595735329,Kevin Beltran,USA,Silver
151257242,Michelle Ellis,Mexico,Silver
617156905,Mary Reyes,France,Basic
132518435,Brian Castillo,UK,Bronze
211946580,Shannon Smith,UK,Gold
475617044,Michael Burton,Mexico,Basic
690819294,Stephanie Ford,UK,Gold
804873197,Michelle Morris,Germany,Bronze
755337212,Glenn Chapman,UK,Bronze
436358813,Kayla Jones,France,Platinum
206358407,Andrea Fernandez,Spain,Bronze
804213869,Kimberly Schmidt,UK,Basic
425569982,John Mcdowell,UK,Bronze
714977944,Ronald Freeman,Spain,Platinum
118936900,Terry Cox,Germany,Silver
755320679,Sara Whitehead PhD,Mexico,Silver
609980151,Jessica Allen,Brazil,Basic
441232016,Craig Andrews,Brazil,Platinum
28460749,Robert Arnold,Mexico,Silver
592313834,Matthew Ramirez,France,Basic
237946513,Jeanette Bell,Spain,Basic
419361395,Susan Morrison,Spain,Basic
844174275,Angel Phillips,USA,Basic
834299526,Richard Caldwell,France,Silver
293174443,Linda Jones,USA,Gold
88299314,Katherine Barron,France,Basic
293246075,Matthew Bautista,UK,Basic
986310461,John Charles,Mexico,Gold
706224457,Shannon Johnson,France,Platinum
294810087,Michael Randall,Spain,Basic
887400277,Jordan Ponce,UK,Basic
67653961,Robin Smith,Spain,Gold
531024523,Grace Ballard,France,Basic
270557950,Sonia Vaughan,Spain,Basic
12190448,Linda Williams,UK,Silver
763761737,Alexis Cuevas,Spain,Gold
52067852,James Cross,UK,Silver
991742521,Karla Mcintyre,Germany,Gold
42502816,Courtney Smith,Germany,Bronze
893057939,Sarah Smith,Mexico,Gold
995101980,Lisa Smith,Spain,Bronze
585428271,Marcus Mendoza,USA,Silver
78689213,Rachel Johnson,USA,Basic
156026264,Ashley Shannon,Spain,Platinum
827468012,Candace Castillo,France,Basic
962341130,Amanda Adams,Italy,Bronze
281389567,Anne Frost,Germany,Platinum
225980984,Melissa Perez,Italy,Basic
457841831,John Walters,USA,Silver
608173372,Ethan Johnson,Spain,Bronze
997585591,Terry Nielsen,Spain,Basic
584627205,Miranda Bradley,Mexico,Basic
348812347,Ryan Blankenship,Brazil,Basic
754648746,Jamie Day,Spain,Gold
125560633,Jennifer Ashley,France,Gold
841407941,Lindsey Wilson,Spain,Silver
333255521,Bonnie Ferguson,USA,Platinum
326832442,Debra Alvarado,Brazil,Silver
5625795,Wendy Bright,Germany,Platinum
560155913,Jennifer Moyer,Spain,Basic
129023421,Oscar Daniel,Germany,Gold
494251831,Daniel Houston,UK,Bronze
976643634,Michael Jones,Brazil,Platinum
81619668,Tina Nichols,France,Platinum
512570179,Sydney Gardner,Italy,Bronze
317285712,David Welch,Mexico,Basic
78038394,Felicia Mora,France,Silver
86567659,Elizabeth Jordan,USA,Platinum
537137579,Sophia Porter,UK,Silver
120398750,Preston Norton,Mexico,Basic
621188275,Allen Harrison,UK,Basic
689714643,Anthony Middleton,Germany,Basic
305898529,Casey Brady,USA,Basic
255979960,Amanda Wise,Spain,Platinum
234855589,Walter Blackburn,Italy,Basic
641821972,Mr. Philip Owens,Mexico,Platinum
200228610,Jessica Brown,Mexico,Basic
589268259,Christina Sanchez,UK,Gold
362996126,Michelle Strickland,Germany,Platinum
189442075,Christopher Stark,Brazil,Silver
960303702,Timothy Bowen,Spain,Basic
680674908,Melissa Moody,Italy,Basic
774807006,Christopher Galvan,Spain,Platinum
501948542,Erica Smith,UK,Bronze
983367938,Elizabeth Stewart MD,Italy,Bronze
650086625,Debra Reyes,UK,Bronze
642973370,Amy Atkins,France,Platinum
33883895,Mitchell Evans,Italy,Basic
676027210,Robert Cole,Italy,Bronze
374520526,Shannon Thompson,Mexico,Basic
391908237,Bryan Carter,UK,Gold
915546473,Nicholas Barton,Germany,Bronze
778830352,Stephen Cole,Spain,Bronze
419454667,Thomas Blackwell,Mexico,Basic
702593800,Gerald Romero,Italy,Bronze
28799533,Jose Delgado,UK,Bronze
9584526,Kelly Campbell,Brazil,Basic
46992042,Christopher Rhodes,Spain,Basic
703129979,David Barnes,UK,Basic
239888536,Brandon Miller,USA,Platinum
406952856,Denise Shepherd,Mexico,Gold
280899811,Jesse Underwood,USA,Gold
550703534,Roy Calhoun,Brazil,Gold
111173873,Mr. Matthew Gutierrez,USA,Basic
686231383,Stephanie Stevens,Mexico,Bronze
644713656,Philip Harris,USA,Silver
864510654,Amy Jones,Spain,Bronze
576846278,Jacqueline Brown,Germany,Basic
438704234,Robert Smith,Germany,Basic
774217644,Meagan Scott,Spain,Basic
935350401,Barbara Mayo,Germany,Basic
154357434,David Olson,Germany,Basic
598071746,Mary Garcia,Germany,Basic
576579346,Tammy Smith,UK,Bronze
931212822,Jaime Thomas,Germany,Bronze
385309225,Roger Butler,UK,Basic
294045122,Jeffrey Mitchell,Spain,Basic
807712236,Daniel Guerra,UK,Bronze
862714079,Toni Smith,Spain,Basic
956530204,Jay Tapia,Spain,Silver
265435446,Brian Miller,Italy,Silver
887956564,Tammie Jimenez,Italy,Basic
838270243,Heather Monroe,Brazil,Platinum
177879621,Rachel Bridges,Germany,Platinum
9220343,Tiffany Wagner,Mexico,Basic
687718671,Benjamin Patel,Italy,Platinum
598563674,Kayla Hubbard,USA,Silver
499604109,Linda Avila,France,Basic
995965938,Kimberly Martin,USA,Gold
26479496,Tanner Rodriguez,UK,Basic
309913843,Alicia Snyder,Italy,Basic
83894259,Mark Lopez,Italy,Gold
136557399,Mr. Todd Howard MD,Spain,Platinum
283004346,Megan Harris,UK,Bronze
441223841,Adam Benjamin,Brazil,Basic
949957939,Gregory Calderon,Germany,Silver
189212100,Jeffrey Palmer,Spain,Silver
724846592,Jacob Adams,France,Basic
239384668,Michelle Hicks,Italy,Bronze
981032901,Michael Raymond,USA,Silver
245109289,Darryl Hernandez,Brazil,Silver
831119369,Sharon Haas,Spain,Silver
105525419,Jeremy Garcia,France,Gold
667326694,Tim Martinez,Brazil,Basic
986386083,Jamie Mitchell,France,Gold
433178354,Charles Robles,USA,Bronze
357411086,Barbara Hunter MD,Italy,Platinum
983437877,Stephanie Smith,Brazil,Gold
637037933,Larry Lee,UK,Silver
23393817,Taylor Griffith,UK,Basic
961776414,Whitney Nelson,USA,Gold
648190187,Andrea Cox,Mexico,Silver
53440411,Lori Smith,UK,Bronze
165525372,Nicole Wade,Mexico,Basic
72594518,Jesus Ward,USA,Bronze
452378108,Jasmin Hunt,Brazil,Basic
486704002,Bryan Ramos,UK,Bronze
960581481,Tina Brown,USA,Basic
342822918,Vanessa Castro,Germany,Bronze
101108623,David Ryan,France,Bronze
602444428,Dennis Marshall,Spain,Basic
966206188,Shawn Archer,USA,Basic
237171651,Trevor Howell,USA,Bronze
209790471,Kim Cooper,Brazil,Silver
662387608,Jason Schmidt,Germany,Silver
912477443,Shawn Armstrong,Mexico,Basic
324511951,Cynthia Wheeler,Brazil,Gold
536686727,Joseph Alexander,Germany,Bronze
942069640,Kevin Grant,USA,Bronze
726110871,Stephanie Bates,Germany,Basic
152224299,Melissa Smith,UK,Basic
324713330,Charlene White,USA,Gold
295105041,Frank Wilson,Spain,Bronze
136311908,Julie Chambers DDS,UK,Basic
356402113,Jessica Moore,Italy,Basic
938489942,Timothy Rodriguez,Mexico,Silver
352788060,Michelle Townsend,Italy,Bronze
303568230,Misty Cunningham,USA,Bronze
896604142,Holly Patrick,Brazil,Silver
407758780,Cheryl Torres,USA,Basic
177675869,Jeremy Miller,Italy,Bronze
257798062,Tammy Bass,France,Basic
156047144,Kevin Campbell,Italy,Silver
313584128,Craig Hayes,Italy,Basic
239629623,Michael Lee,Spain,Bronze
578480205,Laura Zamora,Germany,Bronze
244052008,Patrick Hurley,USA,Basic
979875036,Sherri Kelley,Germany,Silver
422239642,Carol Gutierrez,Germany,Platinum
742052105,Jason Fernandez,Spain,Bronze
107524607,Shelley Perez,Brazil,Basic
169549881,Peter Powers,Germany,Gold
29392744,Nicole Newton,UK,Basic
499227721,Karen Peters,Germany,Platinum
386669380,Julie Martinez,France,Silver
967203490,Veronica Jones,Mexico,Bronze
226395650,Micheal Vaughan,Brazil,Gold
896729198,Lauren Padilla,USA,Bronze
136508256,Matthew Figueroa,Italy,Gold
232336425,Jessica Rodriguez,Spain,Gold
630609385,Theresa Cisneros,Germany,Bronze
325345573,Barbara Copeland,Italy,Basic
163375273,Barbara Gallagher,USA,Bronze
721936490,Michael Hurst,USA,Basic
